SVE,Aero Servicios Expecializados,AEROESPECIAL,Mexico
AUR,Aurigny Air Services,AYLINE,United Kingdom
AUT,Austral Líneas Aéreas,AUSTRAL,Argentina
AUU,Aurora Aviation, Inc.,AURORA AIR,United States
AUY,Aerolíneas Uruguayas, S.A.,AUSA,Uruguay
AUZ,Australian Airlines,AUSTRALIAN,Australia
AVA,Avianca - Aerovías Nacionales de Colombia, S.A.,AVIANCA,Colombia
AVB,Aviation Beauport,BEAUPAIR,United Kingdom
AVD,Álamo Aviación, S.L.,ALAMO,Spain
AVF,Aviair Aviation Ltd.,CARIBOO,Canada
AVH,AV8 Helicopters,KENT HELI,United Kingdom
AVJ,Avia Traffic Company,ATOMIC,Kyrgyzstan
AVK,AV8 Helicopters,AVIATE-COPTER,South Africa
AVM,Aviación Ejecutiva Mexicana, S.A.,AVEMEX,Mexico
AVO,Aviation at Work,AVIATION WORK,South Africa
AVP,Avcorp Registrations,AVCORP,United Kingdom
AVP,Aviacion Corporativa de Peubla,AVIA PUEBLA,Mexico
LFP,Alfa Aerospace,ALFA-SPACE,Australia
LFR,Atlantic Airfreight Aviation,LANFREIGHT,São Tomé and Príncipe
LFT,Aerolift Company,LIFTCO,Sierra Leone
AVQ,Aviation Services, Inc.,AQUILINE,United States
AVR,Active Aero Charter, Inc.,ACTIVE AERO,United States
AVS,Avialsa T-35,AVIALSA,Spain
AVT,Asia Avia Airlines,ASIAVIA,Indonesia
AVU,Avia Sud Aérotaxi,AVIASUD,France
AVV,Airvantage Incorporated,AIRVANTAGE,United States
AVW,Aviator Airways,AVIATOR,Greece
AVX,Aviapaslauga,PASLAUGA,Lithuania
YRG,Air Yugoslavia,YUGAIR,Serbia
BGA,Airbus Transport International,BELOUGA,France
BGD,Air Bangladesh,AIR BANGLA,Bangladesh
BGF,Aviodetachment-28,BULGARIAN,Bulgaria
BGG,Aero BG,AERO BG,Mexico
BHC,Aerotaxis De La Bahia,BAHIA,Mexico
BIV,Aviaservice,AVIASERVICE,Georgia
SZA,Aerolíneas de El Salvador,AESA,El Salvador
AVY,Aerovaradero, S.A.,AEROVARADERO,Cuba
AWB,Airways International, Inc.,AIRNAT,United States
AWK,Airwork,AIRWORK,New Zealand
AWL,Australian Wetleasing,AUSSIEWORLD,Australia
AWO,Awood Air Ltd.,AWOOD AIR,Canada
AWR,Arctic Wings And Rotors Ltd.,ARCTIC WINGS,Canada
ISM,Auo Airclub AIST-M,STORK,Russia
AWS,Arab Wings,ARAB WINGS,Jordan
AWV,Airwave Transport, Inc.,AIRWAVE,Canada
AWY,Aeroway, S.L.,AEROWEE,Spain
AXF,Asian Express Airlines,FREIGHTEXPRESS,Australia
AXH,Aeromexhaga,AEROMEXHAGA,Mexico
AXI,Aeron International Airlines, Inc.,AIR FREIGHTER,United States
AXK,African Express Airways,EXPRESS JET,Kenya
AXM,AirAsia,ASIAN EXPRESS,Malaysia
XAX,AirAsia X,XANADU,Malaysia
AXN,Alexandair,ALEXANDROS,Greece
AXP,Aeromax,AEROMAX SPAIN,Spain
AXQ,Action Airlines (Action Air Charter),ACTION AIR,United States
BNI,Alberni Airways,ALBERNI,Canada
BNZ,Aerolíneas Bonanza,AERO BONANZA,Mexico
BOC,Aerobona,AEROBONA,Mexico
BOI,Aboitiz Air,ABAIR,Philippines
AXR,Axel Rent, S.A.,RENTAXEL,Mexico
AXS,Altus Airlines,ALTUS,United States
AXV,Aviaxess,AXAVIA,France
AXX,Avioimpex A.D.p.o.,IMPEX,Macedonia
AXY,Axis Airways,AXIS,France
AYD,Aladia Airlines,AIRLINES ALADIA,Mexico
AYM,Airman, S.L.,AIRMAN,Spain
NPT,Atlantic Airlines,NEPTUNE,United Kingdom
GBN,Atlantic Airlines,ATLANTIC GABON,Gabon
BJK,Atlantic Airlines,BLACKJACK,United States
HHA,Atlantic Airlines de Honduras,ATLANTIC HONDURAS,Honduras
AYN,Atlantic Airlines, S.A.,ATLANTIC NICARAGUA,Nicaragua
AYT,Ayeet Aviation & Tourism,AYEET,Israel
AYZ,Atlant-Soyuz Airlines,ATLANT-SOYUZ,Russia
AZA,Alitalia,ALITALIA,Italy
AZB,Azamat,TUMARA,Kazakhstan
AZE,Arcus-Air Logistic,ARCUS AIR,Germany
AZK,Azalhelikopter,AZALHELICOPTER,Azerbaijan
AZL,Africa One,SKY AFRICA,Zambia
AZM,Aerocozumel,AEROCOZUMEL,Mexico
AZP,Arizona Pacific Airways,ARIZONA PACIFIC,United States
AZS,Aviacon Zitotrans Air Company,ZITOTRANS,Russia
AZT,Azimut, S.A.,AZIMUT,Spain
AZV,Azov Avia Airlines,AZOV AVIA,Ukraine
MHC,Aero Jomacha,AERO JOMACHA,Mexico
AZY,Arizona Airways, Inc.,ARIZAIR,United States
AZZ,Azza Transport,AZZA TRANSPORT,Sudan
NAR,Air Continental Inc,NIGHT AIR,United States
NAU,Antanik-Air,ANTANIK,Ukraine
NER,Air Newark,NEWAIR,United States
OBA,Aerobanana,AEROBANANA,Mexico
OBK,Amako Airlines,AMAKO AIR,Nigeria
OCA,Aserca Airlines,AROSCA,Venezuela
NGC,Angoservice,ANGOSERVICE,Angola
NGE,Angel Airlines,ANGEL AIR,Thailand
NGF,Angel Flight America,ANGEL FLIGHT,United States
OUL,Air Atonabee,CITY EXPRESS,Canada
OVA,Aero Nova,AERONOVA,Spain
XPE,Amira Air,EXPERT,Austria
XSS,Aero Express Intercontinental,INTER EXPRESS,Mexico
TLR,Air Libya Tibesti,AIR LIBYA,Libya
RVE,Airventure,AIRVENTURE,Belgium
RVI,Aero Servicios,AERO SERVICIOS,Mexico
RVL,Airvallee,AIR VALLEE,Italy
OVE,Aeromover,AEROMOVER,Mexico
OVI,Aerovías Ejecutivas,VIAS EJECUTIVAS,Mexico
PTD,Aero Servicio Pity,PITY,Mexico
PTE,Aero Copter,AERO-COP,Mexico
PLL,Air Pal,AIRPAL,Spain
PLM,Air Pullmantur,PULLMANTUR,Spain
AEH,Aviaexpress,AVEX,Hungary
PSG,Aviones Para Servirle,SERVIAVIONES,Mexico
SLU,Avio Sluzba,AVIO SLUZBA,Serbia
SCU,Air Scorpio,SCORPIO UNIVERS,Bulgaria
SIP,Air Spirit,AIR SPIRIT,United States
BMV,Alatau Airlines,OLIGA,Kazakhstan
GUG,Aviateca,AVIATECA,Guatemala
PXX,Aroostook Aviation,PINE STATE,United States
PYC,Aeropycsa,AEROPYCSA,Mexico
PVK,Association of Private Pilots of Kazakhstan,BORIS,Kazakhstan
BAH,The Amiri Flight,BAHRAIN,Bahrain
BAS,Aero Services,AEROSERV,Barbados
BBE,Ababeel Aviation,BABEL AIR,Sudan
BBT,Air Bashkortostan,AGYDAL,Russia
MCY,Ambulance Air Africa,MERCY,South Africa
EGF,American Eagle Airlines,EAGLE FLIGHT,United States
PUE,Aeropuelche,PUELCHE,Chile
AZI,Azzurra Air,AZZURRA,Italy
ETC,African Transport Trading and Investment Company,TRANATTICO,Sudan
VUE,AD Aviation,FLIGHTVUE,United Kingdom
XCT,Aero Costa Taxi Aéreo,AEROCOSTAXI,Mexico
VRO,Aerovitro,AEROVITRO,Mexico
VRI,Aerotaxi Villa Rica,VILLARICA,Mexico
VEG,Aerovega,AEROVEGA,Mexico
VVG,Aerovilla,AEROVILLA,Colombia
VLR,Aerolíneas Villaverde,VILLAVERDE,Mexico
WIL,Aero Air,WILLIAMETTE,United States
VEJ,Aero Ejecutivos,VENEJECUTIV,Venezuela
WAB,Aero Industries Inc,WABASH,United States
VNG,Aero Servicios Vanguardia,VANGUARDIA,Mexico
VAD,Aero Taxi Los Valles,VALLES,Spain
VMR,Aero Vilamoura,AERO VILAMOURA,Portugal
VLS,Aero Virel,VIREL,Mexico
VUO,Aerovuelox,AEROVUELOX,Mexico
VTM,Aeronaves TSM,AERONAVES TSM,Mexico
VUN,Air Ivoire,AIRIVOIRE,Ivory Coast
BOT,Air Botswana,BOTSWANA,Botswana
XLL,Air Excel,TINGA-TINGA,Tanzania
VAE,Air Evans,AIR-EVANS,Spain
WHY,Air Sorel,AIR SOREL,Canada
WDR,Air Net Private Charter,WIND RIDER,United States
UPA,Air Foyle,FOYLE,United Kingdom
VTY,Air Midwest (Nigeria),VICTORY,Nigeria
VTA,Air Tahiti,AIR TAHITI,French Polynesia
URG,Air Urga,URGA,Ukraine
VDR,Air Vardar,VARDAR,Macedonia
WLR,Air Walser,AIRWALSER,Italy
URA,Aircompany Rosavia,ROSAVIA,Ukraine
WLA,Airwaves Airlink,AIRLIMITED,Zambia
XFX,Airways Corporation of New Zealand,AIRCORP,New Zealand
WAY,Airways,GARONNE,France
WGS,Airwings oy,AIRWINGS,Finland
XAK,Airkenya,SUNEXPRESS,Kenya
WPK,Air-Lift Associates,WOLFPACK,United States
URP,ARP 410 Airlines,AIR-ARP,Ukraine
WPR,Auckland Regional Rescue Helicopter Trust,WESTPAC RESCUE,New Zealand
URR,Aurora Airlines,AIR AURORA,Slovenia
UST,Austro Aéreo,AUSTRO AEREO,Ecuador
WLT,Aviation Partners,WINGLET,United States
VLV,Avialift Vladivostok,VLADLIFT,Russia
VME,Aviación Comercial de América,AVIAMERICA,Mexico
VVA,Aviast Air,IALSI,Russia
WLV,Aviation North,WOLVERINE,United States
WTA,Africa West,WEST TOGO,Togo
VNT,Avient Air Zambia,AVIENT,Zambia
VZR,Aviazur,IAZUR,France
VID,Aviaprad,AVIAPRAD,Russia
VXG,Avirex,AVIREX-GABON,Gabon
VXX,Aviaexpress Aircompany,EXPRESSAVIA,Ukraine
XAM,AMR Services Corporation,ALLIANCE,United States
VAZ,Airlines 400,REMONT AIR,Russia
VAS,ATRAN Cargo Airlines,ATRAN,Russian Federation
VAM,Ameravia,AMERAVIA,Uruguay
KHV,Angkor Air,AIR ANGKOR,Cambodia
VBC,AVB-2004 Ltd,AIR VICTOR,Bulgaria
VAI,Avalair,AIR AVALAIR,Serbia
VRT,Averitt Air Charter,AVERITT,United States
AVE,Avensa,AVENSA,Venezuela
VLI,Avolar Aerolíneas,AEROVOLAR,Mexico
VSA,Avstar Aviation,STARBIRD,South Africa
VSC,AVESCA,AVESCA,Colombia
XAV,Aviaprom Enterprises,AVIAPROM,Russia
VTT,Avia Trans Air Transport,VIATRANSPORT,Sudan
VSR,Aviostart AS,AVIOSTART,Bulgaria
VTG,Aviação Transportes Aéreos e Cargas,ATACARGO,Angola
XME,Australian air Express,AUS-CARGO,Australia
CAJ,Air Caraibes Atlantique,CAR LINE,France
CAO,Air China Cargo,AIRCHINA FREIGHT,China
CBE,Aerovías Caribe,AEROCARIBE,Mexico
CBO,Aerotaxi del Cabo,TAXI CABO,Mexico
CBS,Air Columbus,AIR COLUMBUS,Ukraine
CBV,Aereo Cabo,CABOAEREO,Mexico
CCA,Air China,AIR CHINA,China
CDA,Aerocardal,CARDAL,Chile
CDP,Aero Condor Peru,CONDOR-PERU,Peru
CDV,Airline Skol,SKOL,Russia
CFF,Aerofan,AEROFAN,Spain
CFM,ACEF,ACEF,Portugal
CFV,Aero Calafia,CALAFIA,Mexico
CGB,Air Cargo Belize,CARGO BELIZE,Belize
CGV,Aero Clube Do Algarve,CLUBE ALGARVE,Portugal
CGW,Air Great Wall,CHANGCHENG,China
CHJ,Aircompany Chaika,AIR CHAIKA,Ukraine
CHR,Air Charter Services,ZAIRE CHARTER,Democratic Republic of the Congo
CHV,Air Charter Professionals,CHARTAIR,United States
CID,Asia Continental Airlines,ACID,Kazakhstan
CIR,Arctic Circle Air Service,AIR ARCTIC,United States
CKL,Aviation Charter Services,CIRCLE CITY,United States
CLL,Aerovías Castillo,AEROCASTILLO,Mexico
CLP,Aero Club De Portugal,CLUB PORTUGAL,Portugal
CMF,Air Care Alliance,COMPASSION,United States
CND,Aero Continente Dominicana,CONDOMINICANA,Dominican Republic
CNE,Air Toronto,CONNECTOR,Canada
CNH,Aquila Air,CHENANGO,United States
CNU,Air Consul,AIR CONSUL,Spain
CNX,AllCanada Express,CANEX,Canada
CPF,Airtechservice,TECHSERVICE,Ukraine
CRD,Air Corridor,AIR CORRIDOR,Mozambique
CRF,Air Central,AIR CENTRAL,Japan
CRJ,Air Cruzal,AIR CRUZAL,Angola
CRP,Aerotransportes Corporativos,AEROTRANSCORP,Mexico
CRQ,Air Creebec,CREE,Canada
CTA,Aero Charter and Transport,CHAR-TRAN,United States
CTE,Air Tenglong,TENGLONG,China
CTR,Aerolíneas Centauro,CENTAURO,Mexico
CUO,Aerocuahonte,CUAHONTE,Mexico
CVA,Air Chathams,CHATHAM,New Zealand
CWM,Air Marshall Islands,AIR MARSHALLS,Marshall Islands
CWP,Australian Customs Service,COASTWATCH,Australia
CYL,Air One Cityliner,CITYLINER,Italy
CYO,Air Transport,COYOTE,United States
CYD,AccessAir,CYCLONE,United States
CYE,Aerocheyenne,AEROCHEYENNE,Mexico
DAH,Air Algérie,AIR ALGERIE,Algeria
DAP,Aerovías DAP,DAP,Chile
DBA,Air Alpha,DOUBLE-A,United States
DBD,Air Niagara Express,AIR NIAGARA,Canada
DEF,Aviation Defense Service,TIRPA,France
DEG,Air Service Groningen,DEGGER,Netherlands
DHI,Adam Air,ADAM SKY,Indonesia
DHL,Astar Air Cargo,D-H-L,United States
DHM,Archer Aviation,ARCHER,United Kingdom
DIC,Aeromedica,AEROMEDICA,Mexico
DIN,Aerodin,AERODIN,Mexico
DJA,Antinea Airlines,ANTINEA,Algeria
DJU,Air Djibouti,AIR DJIB,Djibouti
DLA,Air Dolomiti,DOLOMITI,Italy
DLS,Aero Modelo,AEROMODELO,Mexico
DLU,Aerolíneas del Sur,DEL SUR,Chile
DMC,Aerodinamica de Monterrey,DINAMICAMONT,Mexico
DMI,Aeroservicios Dinamicos,AERODINAMICO,Mexico
DNA,Aerodespachos de El Salvador,AERODESPACHOS,El Salvador
DNC,Aerodynamics Málaga,FLYINGOLIVE,Spain
DNJ,Aerodynamics Incorporated,DYNAJET,United States
DNV,Donavia,DONAVIA,Russia
DRD,Air Madrid,ALADA AIR,Spain
DRM,Airways Flight Training,DARTMOOR,United Kingdom
DRO,Aeronaves Del Noreste,AERONORESTE,Mexico
DSC,Addis Air Cargo Services,ADDIS CARGO,Ethiopia
DSK,Aero Algarve,SKYBANNER,Portugal
DST,Aex Air,DESERT,United States
DVI,Aero Davinci International,AERO DAVINCI,Mexico
DYN,Aero Dynamics,AERO DYNAMIC,United States
EAE,Aeroservicios Ecuatorianos,AECA,Ecuador
EAP,Aero-Pyrenees,AERO-PYRENEES,France
EAT,Air Transport,TRANS EUROPE,Slovakia
EAY,Aero Airlines,REVAL,Estonia
EBC,Aero Ejecutivo De Baja California,CALIXJET,Mexico
ECE,Air City,AIRCITY,Germany
ECG,Aero Ejecutivos RCG,EJECTUIVOS RCG,Mexico
ECL,Aeronáutica Castellana,AERO CASTELLANA,Spain
ECM,Aerolíneas Comerciales,AERO COMERCIALES,Mexico
EDA,Aerolineas Nacionales Del Ecuador,ANDES,Ecuador
EET,Air Este,AESTE,Spain
EFC,Air Mana,FLIGHT TAXI,France
EIN,Aer Lingus,SHAMROCK,Ireland
EJP,Aeroservicios Ejecutivos Corporativos,EJECCORPORATIVOS,Mexico
ELG,Alpi Eagles,ALPI EAGLES,Italy
END,Arrendadora y Transportadora Aérea,ARRENDADORA,Mexico
ENW,Aeronaves Del Noroeste,AERONOR,Spain
EOL,Airailes,EOLE,France
EOM,Aero Ermes,AERO ERMES,Mexico
EPL,Aero Transportes Empresariales,EMPRESARIALES,Mexico
EPE,Aero Empresarial,AEROEMPRESARIAL,Mexico
EQL,Air São Tomé and Príncipe,EQUATORIAL,São Tomé and Príncipe
ERG,Avianergo,AVIANERGO,Russia
ERI,Aero Servicios Regiomontanos,ASERGIO,Mexico
ERK,Aerosec,AEROSEC,Chile
ERM,Aeromaan,EOMAAN,Mexico
ESB,Aereosaba,AEREOSABA,Mexico
ESU,Aerolíneas Ejecutivas Del Sureste,ALESUR,Mexico
ESZ,Aeronáutica La Esperanza,ESPERANZA,Mexico
ETE,Aero Siete,AEROSIETE,Mexico
EUK,Air Atlanta Europe,SNOWBIRD,United Kingdom
EVE,Air Evex,SUNBEAM,Germany
EVR,Aeronautical Academy of Europe,DIANA,Portugal
EXG,Air Exchange,EXCHANGE,United States
FAC,Atlantic Helicopters,FAROECOPTER,Denmark
FAG,Argentine Air Force,FUAER,Argentina
FAJ,Fiji Airways,FIJIAIR,Fiji
FAN,AF-Air International,FANBIRD,Angola
FCI,Air Carriers,FAST CHECK,United States
FCO,Aerofrisco,AEROFRISCO,Mexico
FDA,African Airlines,AIR SANKORE,Mali
FDS,African Medical and Research Foundation,FLYDOC,Kenya
FGT,Aero Freight,FREIAERO,Mexico
FIC,Aerosafin,AEROSAFIN,Mexico
FIF,Air Finland,AIR FINLAND,Finland
FII,Aerodata Flight Inspection,FLIGHT CHECKER,Germany
FIX,Airfix Aviation,AIRFIX,Finland
FJI,Air Pacific,PACIFIC,Fiji
FLI,Atlantic Airways,FAROELINE,Faroe Islands
FLZ,Aero Leasing,AIR FLORIDA,United States
FNO,Aeroflota Del Noroeste,RIAZOR,Spain
FNX,Aero Fenix,AERO FENIX,France
FPY,African Company Airlines,AFRICOMPANY,Democratic Republic of the Congo
FRJ,Afrijet Airlines,AFRIJET,Nigeria
FRK,Afrika Aviation Handlers,AFRIFAST,Kenya
FRQ,Afrique Chart'air,CHARTER AFRIQUE,Cameroon
FST,Aeros Limited,FAST TRACK,United Kingdom
FTC,Air Affaires Tchad,AFFAIRES TCHAD,Chad
FTY,ABC Bedarfsflug,FLY TYROL,Austria
FXI,Air Iceland,FAXI,Iceland
GAP,Air Philippines,ORIENT PACIFIC,Philippines
GAU,Aerogaucho,AEROGAUCHO,Uruguay
GBJ,Aero Business Charter,GLOBAL JET,Germany
GCF,Aeronor,AEROCARTO,Spain
GCK,Aerogem Cargo,AEROGEM,Ghana
GFO,Aerovías del Golfo,AEROVIAS GOLFO,Mexico
GGL,Aeronáutica,GIRA GLOBO,Angola
GGN,Air Georgian,GEORGIAN,Canada
GHL,Aviance,HANDLING,United Kingdom
GHN,Air Ghana,AIR GHANA,Ghana
GIL,African International Transport,AFRICAN TRANSPORT,Guinea
GIP,Air Guinee Express,FUTURE EXPRESS,Guinea
GIZ,Africa Airlines,AFRILENS,Guinea
GLL,Air Gemini,TWINS,Angola
GLT,Aero Charter,GASLIGHT,United States
GME,Aguilas Mayas Internacional,MAYAN EAGLES,Guatemala
GMM,Aerotaxis Guamuchil,AEROGUAMUCHIL,Mexico
GMS,Aeroservicios Gama,SERVICIOS GAMA,Mexico
GNT,Amber Air,GINTA,Lithuania
GOA,Alberta Government,ALBERTA,Canada
GRE,Air Scotland,GREECE AIRWAYS,Greece
GRG,Air Georgia,AIR GEORGIA,Georgia
GRL,Air Greenland,GREENLAND,Denmark
GRO,Allegro,ALLEGRO,Mexico
GRR,Agroar - Trabalhos Aéreos,AGROAR,Portugal
GRX,Aircompany Grodno,GRODNO,Belarus
GSP,Airlift Alaska,GREEN SPEED,United States
GSV,Agrocentr-Avia,AGRAV,Kazakhstan
GTC,Altin Havayolu Tasimaciligi Turizm Ve Ticaret,GOLDEN WINGS,Turkey
GTI,Atlas Air,GIANT,United States
GTP,Aerotaxi Grupo Tampico,GRUPOTAMPICO,Mexico
GUA,Aerotaxis de Aguascalientes,AGUASCALIENTES,Mexico
GUY,Air Guyane,GREEN BIRD,French Guiana
GVI,Air Victoria Georgia,IRINA,Georgia
HAD,Air D'Ayiti,HAITI AVIA,Haiti
HAH,Air Comores International,AIR COMORES,Comoros
HAT,Air Taxi,TAXI BIRD,France
HEI,Aerohein,AEROHEIN,Chile
HGH,Atlantic Air Lift,HIGHER,France
HID,Aviación Ejecutiva De Hildago,EJECUTIVA HIDALGO,Mexico
HJA,Air Haiti,AIRHAITI,Haiti
HLN,Air Holland,ORANGE,Netherlands
HJT,Al Rais Cargo,AL-RAIS CARGO,United Arab Emirates
HKH,Air-Invest,HAWKHUNGARY,Hungary
HMA,Air Tahoma,TAHOMA,United States
HMT,Air Nova,HAMILTON,United Kingdom
HOM,Aero Homex,AERO HOMEX,Mexico
HPO,Almiron Aviation,ALMIRON,Uganda
HYR,Airlink Airways,HIGHFLYER,Ireland
HZT,Air Horizon,HORIZON TOGO,Togo
ICM,Air Inter Cameroun,INTER-CAMEROUN,Cameroon
IFI,Air Lift,HELLAS LIFT,Greece
IKM,Aero Survey,EASY SHUTTLE,Ghana
ILK,Aero Airline,ILEK,Kazakhstan
IME,Airtime Charters,AIRTIME,United Kingdom
IMN,Aerotaxis Cimarron,TAXI CIMARRON,Mexico
INA,Aero Internacional,AERO-NACIONAL,Mexico
ING,Aeroingenieria,AEROINGE,Chile
INO,Aeroservicios Intergrados de Norte,INTENOR,Mexico
IPL,Airpull Aviation,IPULL,Spain
IRD,Arvand Airlines,ARVAND,Iran
IRH,Atlas Aviation Group,ATLAS AVIA,Iran
IRW,Aram Airline,ARAM,Iran
IRX,Aria Tour,ARIA,Iran
ITE,Aerotaxi,AEROTAXI,Czech Republic
ITF,Avita-Servicos Aéreos,AIR AVITA,Angola
ITO,Aero Citro,AERO CITRO,Mexico
IVE,Air Executive,COMPANY EXEC,Spain
JAB,Air Bagan,AIR BAGAN,Myanmar
JAD,Aerojal,AEROJAL,Mexico
JAR,Airlink,AIRLINK,Austria
JEE,Ambjek Air Services,AMBJEK AIR,Nigeria
JMR,Alexandair,ALEXANDAIR,Canada
JMX,Air Jamaica Express,JAMAICA EXPRESS,Jamaica
JOB,Aerojobeni,JOBENI,Mexico
JOL,Atyrau Air Ways,EDIL,Kazakhstan
JPR,Aerosmith Aviation,JASPER,United States
JTS,Arrendamiento de Aviones Jets,AVIONESJETS,Mexico
JUA,Aero Juarez,JUAREZ,Mexico
JZA,Air Canada Jazz,JAZZ,Canada
KAA,Asia Aero Survey and Consulting Engineers,AASCO,Republic of Korea
KAD,Air Kirovograd,AIR KIROVOGRAD,Ukraine
KAM,Air Mach,ICO-AIR,Italy
KAV,Air Kufra,AIRKUFRA,Libya
KEK,Arkhabay,ARKHABAY,Kazakhstan
KFK,Aero Charter Krifka,KRIFKA AIR,Austria
KFT,Air Kraft Mir,AIR KRAFT MIR,Uzbekistan
KGD,Air Concorde,CONCORDE AIR,Bulgaria
KIE,Afit,TWEETY,Germany
KKB,Air South,KHAKI BLUE,United States
KKK,Atlasjet,ATLASJET,Turkey
KLB,Air Mali International,TRANS MALI,Mali
KLZ,Aerokaluz,AEROKALUZ,Mexico
KOR,Air Koryo,AIR KORYO,Democratic People's Republic of Korea
KOY,Araiavia,ALEKS,Kazakhstan
KRE,AeroSucre,AEROSUCRE,Colombia
KRT,Air Kokshetau,KOKTA,Kazakhstan
KSI,Air Kissari,KISSARI,Angola
KTN,Aeronavigaciya,AERONAVIGACIYA,Ukraine
KVR,Alliance Avia,KAVAIR,Kazakhstan
KYC,Av Atlantic,DOLPHIN,United States
KZR,Air Astana,ASTANALINE,Kazakhstan
LAG,Aviation Legacy,AVILEG,Gambia
LBC,Albanian Airlines,ALBANIAN,Albania
LBI,Albisa,ALBISA,Mexico
LBW,Albatros Airways,ALBANWAYS,Albania
LDG,Aerolíneas Aéreas Ejecutivas De Durango,DURANGO,Mexico
BOX,Aerologic,GERMAN CARGO,Germany
LDN,Al-Donas Airlines,ALDONAS AIR,Nigeria
LDR,Aero Lider,AEROLIDER,Mexico
LET,Aerolíneas Ejecutivas,MEXEJECUTIV,Mexico
LFC,Aero Control Air,LIFE FLIGHT CANADA,Canada
LGN,Aerolaguna,AEROLAGUNA,Mexico
LHR,Al Ahram Aviation,AL AHRAM,Egypt
LID,Alidaunia,ALIDA,Italy
LIE,Al-Dawood Air,AL-DAWOOD AIR,Nigeria
LKP,American Aviation,LAKE POWELL,United States
LKS,Airlink Solutions,AIRLIN,Spain
LKY,Air Solutions,LUCKY,United States
LLR,Alliance Air,ALLIED,India
LMA,Aerolima,AEROLIMA,Mexico
LML,Alamia Air,ALAMIA AIR,Libya
LMP,Air Plus Argentina,AIR FLIGHT,Argentina
LMT,Almaty Aviation,ALMATY,Kazakhstan
LMX,Aerolíneas Mexicanas J S,LINEAS MEXICANAS,Mexico
LMY,Air Almaty,AGLEB,Kazakhstan
LMZ,Air Almaty ZK,ALUNK,Kazakhstan
LNE,Aerolane,AEROLANE,Ecuador
LNK,Airlink,LINK,South Africa
LNT,Aerolíneas Internacionales,LINEAINT,Mexico
LOK,Alok Air,ALOK AIR,Sudan
LOU,Air Saint Louis,AIR SAINTLOUIS,Senegal
LPC,Alpine Aviation,NETSTAR,South Africa
LPV,Air Alps Aviation,ALPAV,Austria
LRO,Alrosa-Avia,ALROSA,Russia
LRW,Al Rida Airways,AL RIDA,Mauritania
LSK,Aurela,AURELA,Lithuania
LSR,Alsair,ALSAIR,France
LTI,Aerotaxis Latinoamericanos,LATINO,Mexico
LUC,Albinati Aeronautics,ALBINATI,Switzerland
LVN,Aliven,ALIVEN,Italy
LVR,Aviavilsa,AVIAVILSA,Lithuania
LXG,Air Luxor GB,LUXOR GOLF,Guinea-Bissau
LXR,Air Luxor,AIRLUXOR,Portugal
LYT,Apatas Air,APATAS,Lithuania
LZP,Air Ban,DOC AIR,Bulgaria
LZR,Air Lazur,LAZUR BEE-GEE,Bulgaria
MAM,Aeródromo De La Mancha,AEROMAN,Spain
MAU,Air Mauritius,AIRMAURITIUS,Mauritius
MBA,Avag Air,AVAG AIR,Austria
MBB,Air Manas,AIR MANAS,Kyrgyzstan
MBC,Airjet Exploração Aérea De Carga,MABECO,Angola
MBV,Aeriantur-M,AEREM,Moldova
MCB,Air Mercia,WESTMID,United Kingdom
MCD,Air Medical,AIR MED,United Kingdom
MCO,Aerolíneas Marcos,MARCOS,Mexico
MDC,Atlantic Aero and Mid-Atlantic Freight,NIGHT SHIP,United States
MDG,Air Madagascar,AIR MADAGASCAR,Madagascar
MDX,Aerosud Charter,MEDAIR,South Africa
MEF,Air Meridan,EMPENNAGE,Nigeria
MFL,Aero McFly,MCFLY,Mexico
MGE,Asia Pacific Airlines,MAGELLAN,United States
MGS,Aeromagar,AEROMAGAR,Mexico
MIE,Aero Premier De Mexico,AEROPREMIER,Mexico
MLD,Air Moldova,AIR MOLDOVA,Moldova
MLF,Amal Airlines,AMAL,Djibouti
MLI,Air Mali,AIR MALI,Mali
MLN,Air Madeleine,AIR MADELEINE,Canada
MMC,Aermarche,AERMARCHE,Italy
MMD,Air Alsie,MERMAID,Denmark
MMM,Aviation Company Meridian,AVIAMERIDIAN,Russia
MMP,AMP Incorporated,AMP-INC,United States
MMX,Airmax,PERUMAX,Peru
MNE,Aerolíneas Amanecer,AEROAMANECER,Mexico
MNG,Aero Mongolia,AERO MONGOLIA,Mongolia
MOC,Air Monarch Cargo,MONARCH CARGO,Mexico
MOP,Aeropublicitaria De Angola,PUBLICITARIA,Angola
MOR,Aerolíneas De Morelia,AEROMORELIA,Mexico
MPD,Air Plus Comet,RED COMET,Spain
MPX,Aeromexpress,AEROMEXPRESS,Mexico
MQT,Air ITM,MUSKETEER,France
MRL,Aeromorelos,AEROMORELOS,Mexico
MRM,Aerocharter,MARITIME,Canada
MRP,Abas,ABAS,Czech Republic
MRT,Air Mauritanie,MIKE ROMEO,Mauritania
MSK,Air Sport,AIR SPORT,Bulgaria
MSM,Aeromas,AEROMAS EXPRESS,Uruguay
MSO,Aerolíneas Mesoamericanas,MESO AMERICANAS,Mexico
MSV,Aero-Kamov,AERAFKAM,Russia
MTB,Aerotaxis Metropolitanos,AEROMETROPOLIS,Mexico
MTE,Aeromet Línea Aérea,AEROMET,Chile
MTK,Air Metack,AIRMETACK,Angola
MTY,Air Montegomery,MONTY,United Kingdom
